time(s),voltage(V),current(A),fluke current(A),total energy(J)
27.9393,12.4636,-0.977102,0.867831,-294.257
27.9668,12.4636,-1.38851,1.38215,-294.733
27.982,12.4636,-0.977102,0.353509,-294.917
27.9993,12.4636,-0.565706,0.867831,-295.04
28.0195,12.4636,-0.977102,0.867831,-295.286
28.0393,12.4636,-0.565706,-0.160814,-295.425
28.0593,12.4636,-0.565706,0.867831,-295.567
28.0797,12.4636,-0.977102,0.353509,-295.815
28.0993,12.4636,-0.565706,0.353509,-295.953
28.1193,12.4636,-0.977102,1.38215,-296.197
28.1397,12.4636,-0.977102,0.353509,-296.445
28.1681,12.4636,-0.565706,0.353509,-296.645
28.1832,12.4636,-0.977102,0.353509,-296.83
28.1993,12.4636,-1.38851,0.867831,-297.108
28.2193,12.4636,-0.565706,0.867831,-297.249
28.2416,12.4636,-0.15431,1.38215,-297.292
28.2593,12.4636,-0.977102,1.38215,-297.507
28.2792,12.4636,-0.565706,0.867831,-297.648
28.2993,12.4636,-0.977102,0.867831,-297.892
28.3193,12.4636,-1.38851,0.353509,-298.239
28.3393,12.4636,-0.15431,0.867831,-298.277
28.3671,12.4636,-0.977102,0.867831,-298.617
28.3821,12.4636,-0.565706,0.353509,-298.722
28.3993,12.4636,-0.977102,1.38215,-298.932
28.4192,12.4636,-0.977102,0.867831,-299.174
28.4393,12.4636,-0.977102,0.867831,-299.418
28.4602,12.4636,-0.977102,1.38215,-299.673
28.48,12.4636,-1.38851,0.353509,-300.017
28.4993,12.4636,-0.977102,1.38215,-300.251
28.5193,12.4636,-0.565706,0.867831,-300.392
28.5398,12.4636,-0.977102,0.353509,-300.642
28.567,12.4636,-1.38851,0.353509,-301.112
28.5819,12.4636,-0.977102,1.38215,-301.294
28.5992,12.4636,-0.977102,1.38215,-301.505
28.6192,12.4636,-0.565706,0.353509,-301.646
28.6408,12.4636,-1.38851,0.867831,-302.019
28.6613,12.4636,-0.977102,0.353509,-302.269
28.6793,12.4636,-0.977102,0.353509,-302.488
28.6995,12.4636,-0.977102,0.353509,-302.734
28.7192,12.4636,-0.565706,0.353509,-302.874
28.7397,12.4636,-0.977102,0.867831,-303.122
28.7669,12.4636,-1.38851,0.867831,-303.593
28.7818,12.4636,-1.38851,1.38215,-303.852
28.7992,12.4636,-1.38851,0.353509,-304.153
28.8193,12.4636,-0.977102,0.867831,-304.397
28.8406,12.4636,-0.977102,0.867831,-304.656
28.8596,12.4636,-0.977102,0.867831,-304.889
28.8793,12.4636,-0.977102,0.353509,-305.128
28.8993,12.4636,-0.977102,0.867831,-305.371
28.9221,12.4636,-0.565706,0.867831,-305.532
28.9392,12.4636,-0.977102,0.353509,-305.741
28.9671,12.4636,-0.565706,0.867831,-305.938
28.9818,12.4636,-0.565706,0.353509,-306.042
28.9993,12.4636,-0.977102,0.867831,-306.255
29.0192,12.4636,-0.977102,0.867831,-306.496
29.0393,12.4636,-0.15431,0.867831,-306.535
29.0592,12.4636,-0.565706,0.867831,-306.676
29.0792,12.4636,-0.565706,0.353509,-306.816
29.1032,12.4464,-0.15431,0.867831,-306.862
29.1192,12.4377,-0.15431,0.867831,-306.893
29.1397,12.4377,-0.15431,0.353509,-306.932
29.1668,12.4032,1.49129,0.867831,-306.431
29.1827,12.3945,1.07989,0.867831,-306.218
29.1997,12.3859,3.95969,0.867831,-305.386
29.2204,12.3168,4.37109,0.867831,-304.268
29.2403,12.2995,4.78249,0.867831,-303.102
29.2593,12.2736,5.60528,0.353509,-301.794
29.2793,12.2736,4.78249,0.353509,-300.621
29.2993,12.2217,7.25089,0.867831,-298.849
29.3193,12.2044,8.07368,0.353509,-296.879
29.3393,12.1958,8.07368,0.867831,-294.907
29.3668,12.1008,11.7763,0.353509,-290.98
29.382,12.0748,12.1877,0.353509,-288.755
29.3992,11.8761,24.1183,0.353509,-283.809
29.4192,11.8416,23.2955,0.867831,-278.288
29.4397,11.7897,26.5867,0.867831,-271.865
29.4593,11.7465,26.5867,0.867831,-265.743
29.4793,11.7465,26.5867,-0.675136,-259.519
29.4992,11.0813,56.2074,0.867831,-247.074
29.5192,11.0899,53.3276,0.867831,-235.259
29.5392,11.0553,61.1442,0.353509,-221.748
29.5667,10.5888,74.309,0.353509,-200.128
29.5818,10.6061,70.6064,1.38215,-188.842
29.5992,10.5456,72.6634,1.38215,-175.435
29.6192,10.5456,76.366,1.38215,-159.346
29.6392,10.5369,71.0178,0.867831,-144.367
29.6593,10.7011,63.6126,0.353509,-130.743
29.6793,10.6579,66.081,0.867831,-116.617
29.6993,10.9171,54.5618,0.867831,-104.718
29.7193,10.9257,54.1504,0.353509,-92.8945
29.7392,10.9776,53.3276,0.867831,-81.2174
29.7668,11.0899,44.6882,0.353509,-67.5595
29.7817,11.0985,45.0996,0.867831,-60.1155
29.7992,11.0553,44.6882,2.4108,-51.4272
29.8196,11.0813,45.0996,0.867831,-41.2476
29.84,11.0899,43.0426,1.38215,-31.5152
29.8598,11.1158,43.0426,0.867831,-22.0236
29.8792,11.1331,40.5742,1.38215,-13.2653
29.8992,11.2022,39.7514,0.867831,-4.35163
29.9193,11.28,37.6944,1.38215,4.15773
29.9393,11.2627,36.8716,0.867831,12.4624
29.9668,11.2627,36.8716,2.92512,23.8808
29.9818,11.2368,40.1628,0.353509,30.6949
29.9993,11.2022,40.1628,0.867831,38.5432
30.0192,11.1676,40.9856,0.867831,47.6723
30.0401,11.2108,39.7514,-0.675136,56.9796
30.0593,11.28,36.8716,0.353509,64.951
30.0793,11.2972,35.6374,0.353509,72.9983
30.0993,11.28,38.1058,0.353509,81.5837
30.1192,11.2368,40.1628,1.38215,90.5967
30.1397,11.2454,37.283,0.867831,99.1949
30.1668,11.2454,37.6944,0.867831,110.689
30.1817,11.2454,38.9286,0.867831,117.173
30.1993,11.6083,17.1245,0.867831,120.67
30.2192,11.686,17.1245,0.353509,124.67
30.2393,11.712,16.7131,0.353509,128.598
30.2592,11.6774,20.4157,1.89648,133.346
30.2793,11.6688,20.8271,1.38215,138.216
30.2993,11.6601,20.8271,1.38215,143.075
30.3193,11.6256,22.0613,0.867831,148.212
30.3393,11.6083,22.4727,0.867831,153.419
30.3667,11.6774,20.8271,-0.160814,160.089
30.3817,11.6688,17.9473,0.867831,163.235
30.3993,11.7379,15.4789,0.353509,166.426
30.4201,11.8243,14.6561,0.867831,170.038
30.4469,11.7465,17.5359,0.353509,175.552
30.4594,11.7379,17.9473,0.867831,178.19
30.4794,11.7292,18.3587,0.867831,182.487
30.4995,11.686,21.6499,0.867831,187.588
30.5194,11.6774,20.8271,1.38215,192.411
30.5394,11.6774,21.2385,0.867831,197.376
30.5669,11.7379,17.5359,1.38215,203.043
30.5818,11.7379,17.1245,0.867831,206.032
30.5994,11.5564,27.8209,0.867831,211.69
30.6193,11.5564,26.5867,0.353509,217.802
30.6397,11.5305,26.1753,-0.160814,223.983
30.6593,11.0813,47.1566,0.353509,234.2
30.6793,11.064,46.7452,1.38215,244.532
30.6994,10.0963,87.0624,0.867831,262.225
30.7193,10.2173,81.7142,0.867831,278.844
30.7393,10.2345,75.5432,0.867831,294.278
30.7668,10.3296,75.1318,0.353509,315.627
30.7819,10.3296,71.0178,0.867831,326.694
30.7992,10.2864,76.366,1.38215,340.342
30.8192,10.3469,76.7774,0.867831,356.233
30.8393,10.3123,74.7204,0.353509,371.66
30.8594,10.2173,77.6002,1.38215,387.648
30.8794,10.2345,74.7204,0.867831,402.919
30.8994,10.1654,79.2458,0.353509,419.035
30.9194,10.0704,80.48,0.353509,435.211
30.9394,10.0704,81.7142,1.38215,451.679
30.9669,10.2,72.252,0.353509,471.939
30.9817,10.2259,76.7774,0.867831,483.614
30.9993,10.2086,76.366,1.38215,497.286
31.0193,10.2,75.9546,0.353509,512.764
31.0393,10.2345,74.7204,0.867831,528.099
31.0593,10.2345,71.0178,0.867831,542.636
31.0793,10.2259,75.5432,0.867831,558.079
31.0992,10.2345,70.6064,0.867831,572.483
31.1192,10.3296,71.0178,1.38215,587.138
31.1398,10.3123,72.252,0.353509,602.513
31.1677,10.3901,67.7266,0.867831,622.123
31.1817,10.3555,67.7266,0.353509,631.959
31.2001,10.2518,80.0686,0.867831,647.046
31.2194,10.1568,76.7774,0.353509,662.068
31.2394,10.0445,80.8914,0.353509,678.334
31.2593,9.8371,89.9422,0.353509,695.978
31.2795,10.0013,83.7712,0.867831,712.858
31.2993,9.98398,81.3028,0.867831,728.926
31.3194,10.1136,79.2458,0.353509,745.012
31.3393,10.2259,67.7266,1.38215,758.815
31.3667,10.5456,61.967,0.867831,776.73
31.3816,10.511,60.7328,1.38215,786.222
31.3994,10.5715,62.3784,0.353509,797.971
31.4194,10.5801,58.6758,1.38215,810.384
31.4398,10.6233,54.5618,0.867831,822.231
31.4593,10.7961,52.9162,0.867831,833.347
31.4793,10.9085,46.3338,1.38215,843.457
31.4993,10.9689,44.6882,0.353509,853.284
31.5194,10.9776,47.568,0.867831,863.755
31.5393,10.8912,50.0364,0.867831,874.606
31.5666,10.9171,47.1566,1.38215,888.683
31.5817,10.943,46.7452,0.353509,896.379
31.5996,11.1936,35.226,0.353509,903.459
31.6194,11.1849,37.283,0.867831,911.69
31.6394,11.1849,39.34,0.867831,920.49
31.6593,10.9257,47.1566,1.38215,930.767
31.6794,10.9949,43.8654,0.867831,940.453
31.6994,11.2022,33.9919,1.38215,948.075
31.7194,11.2281,34.8146,0.867831,955.88
31.7394,11.2368,35.6374,0.867831,963.91
31.7665,11.4614,24.9411,0.867831,971.652
31.7816,11.4441,25.7639,1.38215,976.085
31.7994,11.28,33.169,-0.160814,982.77
31.8194,11.2713,34.4033,0.353509,990.523
31.8408,11.2627,35.226,0.867831,999.018
31.8593,10.9085,52.0934,0.353509,1009.5
31.8794,10.8998,50.8592,0.867831,1020.65
31.8994,10.7443,62.7898,0.867831,1034.15
31.9194,10.6752,59.4986,0.867831,1046.88
31.9396,10.6579,55.3846,0.867831,1058.77
31.9666,10.7789,52.5048,0.353509,1074.07
31.9817,10.8825,47.9794,0.867831,1081.92
31.9993,10.9517,42.2198,0.867831,1090.1
32.0193,11.0899,40.5742,0.353509,1099.1
32.0394,11.2281,33.169,0.867831,1106.58
32.0593,11.254,36.8716,1.38215,1114.84
32.0793,11.1244,40.5742,0.867831,1123.84
32.0993,10.7702,60.7328,0.867831,1136.96
32.1193,10.8739,50.8592,0.867831,1148.02
32.1398,10.6493,61.5556,0.867831,1161.41
32.1601,10.7875,50.8592,0.353509,1172.59
32.1793,10.8825,45.0996,0.353509,1181.98
32.2,10.8998,38.5173,1.38215,1190.69
32.2194,11.1244,38.5173,0.867831,1198.99
32.2394,11.064,45.511,1.38215,1209.06
32.2593,10.9257,47.1566,0.867831,1219.33
32.2793,11.0035,40.5742,0.353509,1228.24
32.2995,11.0294,34.8146,0.867831,1236
32.3194,11.3577,28.6437,0.867831,1242.48
32.3407,11.2627,43.0426,0.353509,1252.81
32.3594,10.9517,45.9224,0.353509,1262.23
32.3793,10.943,47.568,1.38215,1272.59
32.3994,10.8048,58.2644,1.38215,1285.24
32.4194,10.6579,59.91,0.867831,1297.99
32.4424,10.6752,53.3276,0.353509,1311.1
32.4599,10.8912,47.1566,0.867831,1320.08
32.4794,11.0294,43.0426,-0.160814,1329.34
32.4994,11.5046,21.2385,1.38215,1334.22
32.5193,11.375,30.2893,0.867831,1341.08
32.5397,11.1504,47.568,1.38215,1351.9
32.5612,10.3555,70.195,0.353509,1367.51
32.5795,10.5542,63.6126,0.353509,1379.78
32.5993,11.496,20.0043,0.867831,1384.35
32.6193,11.3664,27.4095,1.38215,1390.58
32.6395,11.496,21.2385,0.867831,1395.5
32.6595,10.9085,52.0934,0.353509,1406.85
32.6793,10.5629,69.3722,0.867831,1421.39
32.6995,9.9235,89.9422,0.353509,1439.38
32.7193,10.1395,75.9546,0.867831,1454.7
32.7394,10.4419,65.6696,0.867831,1468.46
32.7595,11.1244,40.5742,0.353509,1477.5
32.7793,10.9689,46.3338,0.353509,1487.61
32.8001,9.76798,96.5246,1.38215,1507.15
32.8203,9.9235,87.0624,0.353509,1524.66
32.8394,9.93214,87.8852,0.867831,1541.34
32.8619,9.82846,92.822,0.353509,1561.85
32.8802,9.94078,82.1256,0.867831,1576.77
32.8996,10.0358,84.594,1.38215,1593.21
32.9197,9.84574,84.1826,0.867831,1609.88
32.941,10.0531,83.7712,0.353509,1627.81
32.9592,10.0099,82.1256,1.38215,1642.79
32.9792,9.98398,83.7712,0.353509,1659.52
32.9998,10.0617,78.0116,0.867831,1675.68
33.0193,10.1309,76.7774,1.38215,1690.9
33.0394,10.2086,76.366,0.867831,1706.53
33.0605,10.1741,79.2458,0.867831,1723.56
33.0793,10.2691,71.8406,1.38215,1737.42
33.1,10.2605,74.309,1.38215,1753.17
33.1193,10.2173,73.8976,0.353509,1767.8
33.1411,10.4505,64.8468,0.867831,1782.53
33.1594,10.4592,66.9038,0.353509,1795.33
33.1794,10.3901,68.9608,0.353509,1809.68
33.1995,10.4851,63.6126,0.867831,1823.12
33.2194,10.6147,57.4416,1.38215,1835.21
33.2395,10.5542,66.081,0.867831,1849.23
33.2595,10.4073,69.7836,0.867831,1863.74
33.2795,10.4419,65.6696,0.867831,1877.46
33.2995,10.6147,54.9732,0.867831,1889.13
33.3194,10.7097,54.1504,0.353509,1900.72
33.3395,10.6233,52.5048,1.38215,1911.92
33.3595,10.8307,51.2706,-0.160814,1922.99
33.3793,10.8307,50.4478,1.38215,1933.84
33.4002,10.8653,48.3908,0.353509,1944.84
33.4193,10.8825,48.8022,0.867831,1954.98
33.4401,10.8912,47.1566,0.353509,1965.66
33.4593,10.9603,44.2768,0.353509,1974.98
33.481,11.0121,43.8654,0.353509,1985.43
33.4994,11.0208,42.2198,0.867831,1994.01
33.5193,11.0121,42.6312,1.38215,2003.36
33.5394,11.0381,43.0426,0.867831,2012.91
33.5597,10.9603,48.8022,0.353509,2023.77
33.5795,10.9257,44.6882,0.353509,2033.42
33.5994,11.0467,40.1628,0.353509,2042.23
33.6193,11.0294,42.6312,0.867831,2051.62
33.6397,10.9949,45.511,0.867831,2061.83
33.6594,11.0121,41.8084,0.867831,2070.88
33.6817,11.0553,43.454,0.353509,2081.62
33.6995,11.0035,41.397,0.353509,2089.7
33.7195,11.0813,41.8084,0.353509,2099
33.7394,11.1417,38.5173,0.353509,2107.51
33.7605,10.4851,69.3722,2.92512,2122.89
33.7794,10.4419,66.9038,2.92512,2136.07
33.7994,10.5888,61.5556,0.353509,2149.09
33.8196,10.6061,59.91,0.353509,2161.93
33.8393,10.6493,58.2644,0.867831,2174.19
33.8593,10.8221,52.0934,0.867831,2185.47
33.8804,10.8653,48.3908,0.867831,2196.53
33.8998,10.7184,56.6188,0.867831,2208.34
33.9194,10.7357,55.796,0.867831,2220.05
33.9394,10.7184,56.2074,0.867831,2232.1
33.9597,10.7789,54.9732,0.353509,2244.14
33.9794,10.8134,52.5048,0.867831,2255.31
33.9994,10.7529,56.6188,0.867831,2267.49
34.0194,10.7184,55.796,1.38215,2279.47
34.0395,10.7097,56.6188,0.353509,2291.68
34.0607,10.7357,55.796,0.867831,2304.34
34.0794,10.7702,54.1504,0.867831,2315.24
34.0993,10.4678,68.5494,0.867831,2329.57
34.1194,10.4592,65.2582,1.38215,2343.23
34.1398,10.5024,63.6126,0.353509,2356.92
34.1611,10.8134,47.9794,0.867831,2367.92
34.1814,10.8221,50.4478,0.353509,2379.01
34.1994,10.7961,55.796,0.353509,2389.87
34.2212,10.6579,57.853,0.867831,2403.29
34.2395,10.6665,56.6188,0.353509,2414.34
34.2594,10.6579,56.6188,0.867831,2426.38
34.2794,10.5888,61.5556,0.867831,2439.4
34.2994,10.5974,57.853,0.353509,2451.68
34.3195,10.6233,57.853,0.353509,2464.05
34.3398,10.6147,62.7898,0.353509,2477.55
34.3594,10.5801,60.3214,0.867831,2490.06
34.3794,10.5801,59.91,0.867831,2502.74
34.3995,10.5801,58.2644,0.867831,2515.11
34.4194,10.4851,64.024,1.38215,2528.47
34.4394,10.5456,62.3784,1.38215,2541.62
34.4594,10.4678,64.8468,0.353509,2555.23
34.4794,10.4246,67.7266,0.353509,2569.32
34.4994,10.3641,68.138,1.38215,2583.44
34.5216,10.4246,66.9038,0.867831,2598.97
34.5394,10.4073,68.5494,0.867831,2611.64
34.5595,10.3382,71.0178,0.353509,2626.37
34.5796,10.3641,67.7266,0.867831,2640.5
34.5994,10.3987,68.138,1.89648,2654.54
34.6199,10.2777,70.195,0.353509,2669.35
34.6404,10.3555,76.366,0.867831,2685.56
34.6594,10.1049,78.8344,0.353509,2700.67
34.6817,10.0358,82.1256,0.867831,2719.02
34.6995,10.2432,73.0748,1.38215,2732.34
34.7195,10.2691,74.309,0.353509,2747.66
34.7395,10.1913,74.7204,0.353509,2762.85
34.7612,10.4246,64.8468,0.867831,2777.56
34.7796,10.4678,68.9608,0.353509,2790.79
34.7994,10.3209,73.0748,1.38215,2805.78
34.8195,10.3469,72.252,0.867831,2820.77
34.8395,10.3123,71.0178,0.867831,2835.39
34.8595,10.3728,71.4292,0.867831,2850.22
34.8796,10.3901,71.8406,0.867831,2865.21
34.8999,10.1309,80.0686,0.867831,2881.73
34.9195,10.1481,75.5432,1.38215,2896.74
34.9395,10.1395,79.2458,-0.160814,2912.82
34.9595,9.51742,94.879,0.867831,2930.9
34.9796,9.64702,92.822,0.867831,2948.82
34.9994,8.92127,112.981,0.353509,2968.8
35.0193,8.93855,110.512,0.353509,2988.53
35.0404,8.80895,113.392,0.353509,3009.53
35.0597,8.84351,112.981,0.353509,3028.89
35.0794,8.83487,113.803,0.867831,3048.65
35.0995,8.84351,111.746,0.353509,3068.47
35.1194,8.96447,109.689,0.353509,3088.13
35.1399,9.02495,108.867,0.353509,3108.21
35.1595,8.97311,110.924,0.867831,3127.75
35.1794,8.98175,109.278,0.867831,3147.27
35.1995,10.0617,72.252,1.38215,3161.89
35.2194,9.98398,80.0686,0.867831,3177.81
35.2396,10.5283,58.6758,0.353509,3190.24
35.2596,10.6147,55.796,0.353509,3202.1
35.2808,10.7011,55.796,1.38215,3214.77
35.3016,10.4678,62.7898,-0.160814,3228.43
35.3202,10.6925,52.5048,0.353509,3238.89
35.3395,10.7184,54.5618,-0.160814,3250.17
35.3596,10.6925,52.9162,0.867831,3261.56
35.3795,10.7702,51.682,0.867831,3272.6
35.3995,10.7702,50.8592,1.38215,3283.56
35.4196,10.6752,54.9732,0.867831,3295.37
35.4395,10.7702,55.796,1.38215,3307.35
35.4595,10.7184,54.9732,1.38215,3319.11
35.4798,10.6579,57.0302,0.867831,3331.48
35.5016,10.4937,68.138,0.867831,3347.07
35.5195,10.5715,61.967,0.353509,3358.74
35.5394,10.4592,71.0178,0.867831,3373.59
35.5596,9.56926,94.4676,0.867831,3391.79
35.5794,9.65566,94.4676,0.867831,3409.9
35.5995,9.87166,83.7712,0.867831,3426.5
35.6194,9.98398,81.3028,0.353509,3442.63
35.6396,10.0531,77.6002,0.867831,3458.38
35.6597,10.0445,78.0116,0.353509,3474.17
35.6795,10.1654,74.7204,1.89648,3489.2
35.7099,9.6643,93.2334,1.38215,3516.6
35.7196,9.73342,91.1764,1.38215,3525.18
35.7397,10.5283,56.6188,0.867831,3537.14
35.7596,10.5715,60.7328,0.867831,3549.95
35.7796,10.5283,64.8468,0.867831,3563.58
35.7997,9.7939,93.6448,0.353509,3582.02
35.8195,10.4851,62.7898,0.867831,3595.1
35.8396,10.5024,61.5556,1.38215,3608.06
35.8596,10.4851,60.3214,0.353509,3620.69
35.8795,10.4592,63.2012,0.867831,3633.87
35.8995,9.88894,89.5308,1.38215,3651.56
35.9195,10.4419,63.2012,0.867831,3664.75
35.9396,10.4505,61.967,0.867831,3677.8
35.9595,10.4505,64.024,0.867831,3691.11
35.9796,10.3382,67.7266,0.867831,3705.17
35.9995,10.0445,82.9484,0.867831,3721.77
36.0195,10.0013,81.7142,0.867831,3738.09
36.0398,9.93214,87.0624,0.867831,3755.67
36.0596,10.0272,78.8344,1.38215,3771.32
36.0794,10.1741,73.0748,0.353509,3786.04
36.102,9.04223,114.626,1.38215,3809.47
36.1203,8.96447,112.569,0.353509,3827.94
36.1404,8.94719,109.689,0.353509,3847.64
36.1595,9.05087,107.632,0.867831,3866.21
36.1794,9.05951,108.044,1.38215,3885.76
36.1996,9.13727,106.398,0.353509,3905.34
36.2195,9.20639,101.873,0.353509,3924.05
36.2395,9.32735,101.873,0.867831,3943.05
36.2596,9.48286,94.879,0.867831,3961.11
36.2795,9.40511,98.1702,0.867831,3979.51
36.2995,9.7939,86.2396,0.353509,3996.39
36.3201,10.3641,66.9038,0.867831,4010.67
36.3395,9.97534,118.329,0.867831,4033.59
36.3595,10.1568,74.309,0.867831,4048.65
36.3795,10.4333,64.8468,0.353509,4062.2
36.3995,9.06815,112.158,1.38215,4082.51
36.4194,10.4246,67.3152,1.89648,4096.53
36.4395,10.4937,94.4676,0.867831,4116.39
36.4594,10.3728,65.2582,0.353509,4129.91
36.4794,10.2864,71.8406,0.353509,4144.68
36.4995,9.33599,105.987,0.353509,4164.48
36.5195,10.3382,68.138,0.867831,4178.61
36.5395,10.416,65.6696,1.38215,4192.26
36.5595,10.3555,66.9038,0.353509,4206.16
36.5795,10.3641,68.138,0.867831,4220.25
36.5995,9.73342,90.3536,0.353509,4237.87
36.6195,10.3123,66.9038,0.867831,4251.69
36.6395,10.3901,68.9608,1.89648,4266
36.6595,10.3469,67.3152,0.353509,4279.92
36.681,10.3469,68.9608,0.353509,4295.23
36.6995,9.76798,90.765,0.867831,4311.71
36.7214,9.76798,89.9422,0.867831,4330.89
36.7396,9.77662,89.5308,0.353509,4346.81
36.7602,10.2259,71.4292,0.867831,4361.92
36.7799,10.1481,75.5432,0.867831,4376.98
36.8009,8.73983,115.449,-0.160814,4398.17
36.8195,9.05951,107.221,0.353509,4416.29
36.8395,9.04223,105.164,0.867831,4435.25
36.8595,9.08543,106.398,0.867831,4454.63
36.8821,9.02495,108.044,0.867831,4476.68
36.8995,9.03359,108.867,0.353509,4493.7
36.9194,9.23231,104.341,1.38215,4512.94
36.9397,9.18911,102.696,0.867831,4532.11
36.9597,9.25823,101.05,0.353509,4550.77
36.9794,9.37919,99.4044,0.353509,4569.1
36.9997,9.38783,97.3474,0.867831,4587.69
37.0196,9.4915,94.4676,0.353509,4605.52
37.0403,9.46558,95.2904,0.867831,4624.24
37.0599,9.5779,92.4106,0.353509,4641.58
37.0795,9.59518,92.822,0.353509,4659
37.0995,9.69022,90.765,0.867831,4676.63
37.1195,9.71614,88.2966,0.353509,4693.73
37.14,9.78526,86.651,0.353509,4711.18
37.1598,9.81982,85.0054,0.867831,4727.68
37.1795,9.90622,85.4168,0.353509,4744.33
37.1995,9.85438,83.7712,0.353509,4760.84
37.2199,9.97534,79.2458,0.867831,4776.96
37.2416,10.0013,80.48,0.867831,4794.43
37.2595,9.98398,82.537,0.353509,4809.2
37.2796,10.0531,77.6002,0.353509,4824.87
37.3007,10.1222,73.4862,0.867831,4840.55
37.3205,10.1741,73.8976,0.867831,4855.45
37.3396,10.1654,72.252,-0.160814,4869.46
37.3595,10.5629,57.853,0.867831,4881.67
37.3795,10.9171,44.2768,0.353509,4891.33
37.3995,10.4851,122.854,0.867831,4917.06
37.4195,10.8566,45.511,0.867831,4926.96
37.4395,10.3296,119.563,0.353509,4951.67
37.4597,10.8307,47.568,0.867831,4962.05
37.4795,10.8307,45.511,0.353509,4971.79
37.4995,7.55616,133.962,0.867831,4992.07
37.5195,8.00544,125.734,-0.160814,5012.19
37.5395,8.41152,119.152,1.38215,5032.25
37.5599,8.64479,115.449,1.38215,5052.59
37.5812,8.71391,116.683,-0.160814,5074.32
37.5995,8.65343,116.683,0.353509,5092.72
37.6225,8.76575,112.569,0.353509,5115.4
37.6397,8.90399,110.101,-0.160814,5132.3
37.6603,9.28415,100.227,0.353509,5151.48
37.6795,9.50014,95.2904,0.353509,5168.89
37.6995,7.02913,133.962,0.867831,5187.7
37.7204,9.20639,100.227,1.38215,5207.01
37.7395,9.5347,92.822,0.353509,5223.92
37.7603,9.82846,82.9484,0.867831,5240.88
37.7796,10.2432,68.5494,0.353509,5254.37
37.7996,9.37919,105.164,1.38215,5274.12
37.8236,10.3469,68.138,0.867831,5291.02
37.8398,10.4073,61.967,0.353509,5301.53
37.861,10.5456,60.7328,0.867831,5315.09
37.8795,10.5629,61.967,0.867831,5327.21
37.8996,10.0617,80.48,1.38215,5343.42
37.9195,10.4851,64.4354,0.867831,5356.92
37.9399,10.6147,57.853,0.867831,5369.41
37.9596,10.7097,54.1504,0.353509,5380.84
37.9798,10.7616,51.2706,0.353509,5391.97
37.9995,10.5974,58.2644,0.867831,5404.16
38.0198,10.511,63.6126,1.38215,5417.72
38.0395,10.2605,72.252,0.867831,5432.33
38.0609,10.0358,79.6572,0.353509,5449.48
38.0795,10.1309,73.4862,0.353509,5463.28
38.0999,8.95583,124.911,0.867831,5486.07
38.1195,8.19552,126.557,0.867831,5506.43
38.1403,7.62528,130.671,0.867831,5527.19
38.1606,7.59072,131.082,0.353509,5547.36
38.1795,7.5216,130.671,-0.160814,5565.93
38.1995,7.84992,126.968,1.38215,5585.9
38.2195,7.9968,126.145,0.867831,5606.06
38.2395,8.01408,126.557,1.38215,5626.33
38.2595,8.14368,123.677,0.867831,5646.5
38.2795,8.26464,119.152,0.867831,5666.15
38.2996,8.42879,121.209,0.353509,5686.68
38.3196,8.42879,118.74,0.867831,5706.69
38.3395,8.54975,113.392,0.867831,5726.04
38.3597,8.72255,113.803,0.867831,5746.1
38.3809,8.70527,113.803,0.353509,5767.1
38.4004,8.88671,109.689,0.867831,5786.05
38.4195,8.92127,109.278,0.867831,5804.66
38.4387,8.99039,107.221,0.867831,5823.22
38.459,9.05087,106.81,0.353509,5842.88
38.4785,9.15455,103.93,0.867831,5861.44
